,percentage_population_in_detached_houses,population,population_per_km2,percentage_detached_houses,percentage_flats_3to4_rooms,taxable_income_in_mio_CHF,taxable_income_per_taxable_person_in_chf,share_electric_cars,share_pv,share_renewable_heating,Heating data coverage,mean_electricity_tarif_2021_rp_per_kwh,% Ja,% participation,vote_accepted,temp_mean,pv_out_mea,NUMPOINTS,permanent_resident_population_%,swiss_citizen_%,foreign_citizen_%,age_0to14_%,age_15to19_%,age_20to39_%,age_40to59_%,age_60to64_%,age_65tomore_%,men_%
571,13.81041389,18297,731.88,45.43761639,60.44503149999999,470.2632,63335.11111000001,0.00843,0.04852,0.2717,0.9663,17.85666667,39.09,59.39,0,5.01337867755603,3.41942630062838,30,0.9646936656282451,0.6645898234683282,0.3001038421599169,0.14625348417773407,0.05465376837732962,0.28168552221675686,0.26796742635404713,0.051975733726840466,0.16215773077553697,0.46991310050828006
572,20.46366921,9884,1025.311203,47.89915966,55.74487681,265.0627,64982.27507,0.0091,0.05275,0.3982,0.9726,18.47433333,47.98,65.23,0,10.094920603434199,3.25828254336402,17,0.9839133953864833,0.7689194658033185,0.2149939295831647,0.15520032375556456,0.056657223796033995,0.2715499797652772,0.2849048968029138,0.04927154997976528,0.16632942128692838,0.4817887494941319
573,26.5751644,25781,942.2880117,57.48451847,58.06176949,844.779,72444.81605,0.01402,0.07156,0.1569,0.9665,18.33466667,40.54,61.39,0,10.0567226449982,3.22586554839831,20,0.9644311702416508,0.7351537954307436,0.22927737481090726,0.13746557542376167,0.046235599860362284,0.28691672161669446,0.2703153485124704,0.0558938753345487,0.16760404949381327,0.4701136495869051
574,36.42458101,895,84.91461101,51.73745174,48.91774892,32.5025,79858.72236,0.017519999999999997,0.02904,0.4264,0.9534,22.63666667,46.64,59.74,0,6.191346191896651,3.36667628471668,21,1.0189944134078213,0.9094972067039107,0.10949720670391061,0.15083798882681565,0.06368715083798883,0.25027932960893856,0.3195530726256983,0.07932960893854749,0.1553072625698324,0.5005586592178771
575,59.86537653,2339,262.8089888,76.38326586,37.9406308,65.5433,69578.87473,0.00462,0.05318,0.4082,0.9639,21.2975,42.88,59.59,0,9.18492651686949,3.22044485106188,87,0.967079948696024,0.8815733219324497,0.08550662676357418,0.16631038905515177,0.05344164172723386,0.20521590423257802,0.2834544677212484,0.06712270200940573,0.19153484395040615,0.4771269773407439
576,27.33118971,313,52.07986689,36.55913978,55.2238806,5.8199,53393.57798,0.01026,0.02482,0.6702,0.4,22.19966667,48.49,62.28,0,7.68705886307885,3.18657882185543,30,1.012779552715655,0.9808306709265175,0.03194888178913738,0.2012779552715655,0.04792332268370607,0.21725239616613418,0.31309904153354634,0.06389776357827476,0.16932907348242812,0.48242811501597443
577,50.0,1459,306.512605,70.89552239,50.96011817,44.8168,71137.77777999999,0.01378,0.022330000000000003,0.6723,0.992,17.05,44.03,59.02,0,9.869348650234409,3.2036475066481,20,1.0130226182316655,0.8334475668265936,0.17957505140507196,0.16518163125428376,0.04934886908841672,0.23166552433173407,0.2837559972583962,0.06648389307745031,0.2165867032213845,0.5023989033584647
578,47.47631019,5134,737.6436782000002,73.86706949,55.90277778,159.805,69269.61422,0.0072,0.05114,0.2474,0.979,20.986,43.86,59.14,0,10.1087838056925,3.1795608111330003,14,0.9910401246591352,0.7756135566809506,0.21542656797818466,0.14218932606155044,0.05395403194390339,0.2596416049863654,0.29781846513439814,0.05687573042462018,0.1805609661082976,0.48870276587456174
579,47.13715047,740,224.2424242,66.32124352,46.31268437,31.3158,111048.9362,0.01969,0.1056,0.0938,0.9895,18.305,53.16,57.49,1,10.2283820094101,3.5568143246344603,24,0.9581081081081081,0.7851351351351351,0.17297297297297298,0.14594594594594595,0.07162162162162163,0.20945945945945946,0.3202702702702703,0.06756756756756757,0.14324324324324325,0.47297297297297297
580,61.18881119,864,193.7219731,71.53284672,42.62734584,24.7406,74745.01511000001,0.00797,0.0338,0.3152,0.9686,18.64266667,44.41,61.89,0,8.9910714498588,3.57199999370745,7,0.9652777777777778,0.8321759259259259,0.13310185185185186,0.18518518518518517,0.06365740740740741,0.18981481481481483,0.3275462962962963,0.06481481481481481,0.13425925925925927,0.4861111111111111
581,15.08578828,3099,1220.07874,44.02173913,64.4005848,113.5899,87108.81902000001,0.01057,0.053370000000000015,0.0484,0.9216,18.23571429,61.4,50.84,1,11.5995833734671,3.54819375971953,85,0.9806389157792836,0.7215230719586964,0.2591158438205873,0.16747337850919652,0.05614714424007745,0.2436269764440142,0.29235237173281703,0.04872539528880284,0.17231364956437561,0.4659567602452404
582,57.79220779,776,195.959596,70.63106796,55.6122449,28.8463,82418.0,0.01734,0.03047,0.2909,0.9967,19.03466667,44.5,48.65,0,10.6769094577268,3.65292540367289,93,0.9780927835051546,0.8208762886597938,0.15721649484536082,0.14690721649484537,0.05798969072164949,0.20103092783505155,0.3131443298969072,0.045103092783505154,0.21391752577319587,0.4806701030927835
583,34.16159567,5916,653.7016575,59.84555985,59.97220292,177.1322,67762.89212,0.00747,0.05863,0.243,0.9646,18.91333333,48.49,62.28,0,9.97946426130476,3.36344939612207,13,0.9832657200811359,0.841446923597025,0.1418187964841109,0.14300202839756593,0.05037187288708587,0.23427991886409735,0.29665314401622717,0.0647396889790399,0.19421906693711968,0.4844489519945909
584,10.99531504,31043,1523.956799,40.08225245,66.58410871,720.0956,57932.06758,0.006529999999999999,0.04256,0.2532,0.9503,15.502,47.98,65.23,0,10.094920603434199,3.25828254336402,17,0.9574783365009825,0.6364075637019618,0.3210707727990207,0.14508906999967786,0.04825564539509712,0.28363882356730985,0.2645685017556293,0.05505266887865219,0.16087362690461618,0.47930290242566764
585,59.45945946,884,173.33333330000005,77.77777778,41.959799,25.3313,67912.33244,0.0207,0.03634,0.5358,0.9956,19.29166667,44.03,59.02,0,10.1965909509948,3.21142424236644,25,1.0180995475113122,0.8619909502262444,0.15610859728506787,0.17081447963800905,0.083710407239819,0.21832579185520362,0.36877828054298645,0.05090497737556561,0.1255656108597285,0.5203619909502263
586,20.63953488,333,1040.625,32.91139241,52.57731959,13.5056,88271.89542,0.00952,0.01598,0.1829,0.9919,18.76583333,40.54,61.39,0,10.1943878300336,3.2306683696046203,21,0.975975975975976,0.5735735735735735,0.4024024024024024,0.15015015015015015,0.02702702702702703,0.2222222222222222,0.3483483483483483,0.06006006006006006,0.16816816816816818,0.5015015015015015
